Name,Geography,Year,Month,tot_evic,med_amount,mean_amount
48085031632,Census Tract,2021,1,3,,
48085031632,Census Tract,2021,4,11,,
48085031632,Census Tract,2021,5,1,,
48085031632,Census Tract,2021,6,1,,
48085031632,Census Tract,2021,7,12,,
48085031632,Census Tract,2021,8,19,,
48085031632,Census Tract,2021,9,6,,
48085031632,Census Tract,2021,10,11,,
48085031632,Census Tract,2021,11,11,,
48085031632,Census Tract,2021,12,9,,
48085031632,Census Tract,2022,1,15,,
48085031632,Census Tract,2022,2,4,,
48085031632,Census Tract,2022,3,8,,
48085031632,Census Tract,2022,4,8,,
48085031632,Census Tract,2022,6,19,,
48085031632,Census Tract,2022,8,5,,
48085031632,Census Tract,2022,10,7,,
48085031633,Census Tract,2020,1,1,,
48085031633,Census Tract,2020,2,1,,
48085031633,Census Tract,2020,7,1,,
48085031633,Census Tract,2021,1,2,,
48085031633,Census Tract,2022,6,2,,
48085031633,Census Tract,2022,8,1,,
48085031633,Census Tract,2022,10,1,,
48085031634,Census Tract,2020,1,2,,
48085031634,Census Tract,2020,4,2,,
48085031634,Census Tract,2020,5,1,,
48085031634,Census Tract,2020,6,1,,
48085031634,Census Tract,2020,8,1,,
48085031634,Census Tract,2020,9,1,,
48085031634,Census Tract,2021,1,2,,
48085031634,Census Tract,2021,3,3,,
48085031634,Census Tract,2021,4,1,,
48085031634,Census Tract,2021,5,1,,
48085031634,Census Tract,2021,6,1,,
48085031634,Census Tract,2021,8,1,,
48085031634,Census Tract,2021,10,2,,
48085031634,Census Tract,2021,11,3,,
48085031634,Census Tract,2022,1,2,,
48085031634,Census Tract,2022,2,2,,
48085031634,Census Tract,2022,6,2,,
48085031634,Census Tract,2022,8,4,,
48085031634,Census Tract,2022,11,1,,
48085031635,Census Tract,2020,1,13,,
48085031635,Census Tract,2020,2,17,,
48085031635,Census Tract,2020,3,7,,
48085031635,Census Tract,2020,4,1,,
48085031635,Census Tract,2020,5,3,,
48085031635,Census Tract,2020,6,1,,
48085031635,Census Tract,2020,7,1,,
48085031635,Census Tract,2020,8,6,,
48085031635,Census Tract,2020,9,3,,
48085031635,Census Tract,2020,10,2,,
48085031635,Census Tract,2020,11,6,,
48085031635,Census Tract,2020,12,3,,
48085031635,Census Tract,2021,1,3,,
48085031635,Census Tract,2021,2,1,,
48085031635,Census Tract,2021,4,3,,
48085031635,Census Tract,2021,5,2,,
48085031635,Census Tract,2021,6,2,,
48085031635,Census Tract,2021,7,3,,
48085031635,Census Tract,2021,8,6,,
48085031635,Census Tract,2021,9,1,,
48085031635,Census Tract,2021,10,4,,
48085031635,Census Tract,2021,11,1,,
48085031635,Census Tract,2021,12,1,,
48085031635,Census Tract,2022,1,15,,
48085031635,Census Tract,2022,2,8,,
48085031635,Census Tract,2022,3,5,,
48085031635,Census Tract,2022,4,3,,
48085031635,Census Tract,2022,5,4,,
48085031635,Census Tract,2022,6,9,,
48085031635,Census Tract,2022,8,9,,
48085031635,Census Tract,2022,10,4,,
48085031636,Census Tract,2020,1,3,,
48085031636,Census Tract,2020,2,2,,
48085031636,Census Tract,2020,3,1,,
48085031636,Census Tract,2020,6,1,,
48085031636,Census Tract,2020,8,1,,
48085031636,Census Tract,2021,1,2,,
48085031636,Census Tract,2021,4,1,,
48085031636,Census Tract,2021,6,1,,
48085031636,Census Tract,2022,2,3,,
48085031636,Census Tract,2022,4,1,,
48085031636,Census Tract,2022,6,2,,
48085031639,Census Tract,2020,1,1,,
48085031639,Census Tract,2020,2,2,,
48085031639,Census Tract,2020,6,2,,
48085031639,Census Tract,2021,3,1,,
48085031639,Census Tract,2021,4,1,,
48085031639,Census Tract,2021,8,1,,
48085031639,Census Tract,2021,10,1,,
48085031639,Census Tract,2022,3,1,,
48085031639,Census Tract,2022,5,1,,
48085031641,Census Tract,2020,1,1,,
48085031641,Census Tract,2020,5,1,,
48085031641,Census Tract,2020,6,1,,
48085031641,Census Tract,2020,7,1,,
48085031641,Census Tract,2020,10,1,,
48085031641,Census Tract,2021,3,1,,
48085031641,Census Tract,2021,6,1,,
48085031641,Census Tract,2021,9,1,,
48085031641,Census Tract,2021,10,1,,
48085031641,Census Tract,2021,11,3,,
48085031641,Census Tract,2021,12,1,,
48085031641,Census Tract,2022,1,3,,
48085031641,Census Tract,2022,6,3,,
48085031641,Census Tract,2022,7,1,,
48085031641,Census Tract,2022,8,7,,
48085031642,Census Tract,2020,7,1,,
48085031642,Census Tract,2020,10,1,,
48085031642,Census Tract,2020,12,1,,
48085031642,Census Tract,2022,1,1,,
48085031642,Census Tract,2022,4,1,,
48085031643,Census Tract,2020,2,1,,
48085031643,Census Tract,2020,3,1,,
48085031643,Census Tract,2020,6,1,,
48085031643,Census Tract,2020,7,1,,
48085031643,Census Tract,2020,8,1,,
48085031643,Census Tract,2020,9,2,,
48085031643,Census Tract,2020,10,3,,
48085031643,Census Tract,2021,2,1,,
48085031643,Census Tract,2021,3,1,,
48085031643,Census Tract,2021,5,2,,
48085031643,Census Tract,2021,6,2,,
48085031643,Census Tract,2021,7,1,,
48085031643,Census Tract,2021,8,2,,
48085031643,Census Tract,2021,10,1,,
48085031643,Census Tract,2021,12,7,,
48085031643,Census Tract,2022,1,6,,
48085031643,Census Tract,2022,2,4,,
48085031643,Census Tract,2022,3,2,,
48085031643,Census Tract,2022,4,8,,
48085031643,Census Tract,2022,5,6,,
48085031643,Census Tract,2022,6,12,,
48085031643,Census Tract,2022,8,4,,
48085031643,Census Tract,2022,10,2,,
48085031645,Census Tract,2020,12,1,,
48085031645,Census Tract,2022,1,1,,
48085031645,Census Tract,2022,3,1,,
48085031646,Census Tract,2020,1,4,,
48085031646,Census Tract,2020,2,7,,
48085031646,Census Tract,2020,3,3,,
48085031646,Census Tract,2020,4,1,,
48085031646,Census Tract,2020,5,1,,
48085031646,Census Tract,2020,9,2,,
48085031646,Census Tract,2020,10,2,,
48085031646,Census Tract,2020,11,1,,
48085031646,Census Tract,2020,12,2,,
48085031646,Census Tract,2021,1,2,,
48085031646,Census Tract,2021,3,2,,
48085031646,Census Tract,2021,4,1,,
48085031646,Census Tract,2021,5,1,,
48085031646,Census Tract,2021,7,1,,
48085031646,Census Tract,2021,8,3,,
48085031646,Census Tract,2021,9,2,,
48085031646,Census Tract,2021,11,2,,
48085031646,Census Tract,2022,1,3,,
48085031646,Census Tract,2022,3,1,,
48085031646,Census Tract,2022,4,1,,
48085031646,Census Tract,2022,5,1,,
48085031646,Census Tract,2022,6,4,,
48085031646,Census Tract,2022,10,1,,
48085031647,Census Tract,2020,1,1,,
48085031647,Census Tract,2020,2,1,,
48085031647,Census Tract,2020,3,3,,
48085031647,Census Tract,2020,9,1,,
48085031647,Census Tract,2020,12,2,,
48085031647,Census Tract,2021,1,1,,
48085031647,Census Tract,2021,2,2,,
48085031647,Census Tract,2021,4,1,,
48085031647,Census Tract,2021,6,5,,
48085031647,Census Tract,2021,7,3,,
48085031647,Census Tract,2021,8,1,,
48085031647,Census Tract,2021,11,7,,
48085031647,Census Tract,2021,12,1,,
48085031647,Census Tract,2022,1,2,,
48085031647,Census Tract,2022,2,2,,
48085031647,Census Tract,2022,3,2,,
48085031647,Census Tract,2022,4,4,,
48085031647,Census Tract,2022,5,1,,
48085031647,Census Tract,2022,8,2,,
48085031647,Census Tract,2022,11,3,,
48085031649,Census Tract,2020,1,4,,
48085031649,Census Tract,2020,2,4,,
48085031649,Census Tract,2020,3,4,,
48085031649,Census Tract,2020,4,1,,
48085031649,Census Tract,2020,6,1,,
48085031649,Census Tract,2020,8,2,,
48085031649,Census Tract,2020,9,1,,
48085031649,Census Tract,2020,11,2,,
48085031649,Census Tract,2020,12,1,,
48085031649,Census Tract,2021,1,8,,
48085031649,Census Tract,2021,2,1,,
48085031649,Census Tract,2021,3,1,,
48085031649,Census Tract,2021,4,1,,
48085031649,Census Tract,2021,5,6,,
48085031649,Census Tract,2021,7,2,,
48085031649,Census Tract,2021,8,2,,
48085031649,Census Tract,2021,9,11,,
48085031649,Census Tract,2021,10,10,,
48085031649,Census Tract,2021,11,7,,
48085031649,Census Tract,2021,12,1,,
48085031649,Census Tract,2022,1,7,,
48085031649,Census Tract,2022,2,9,,
48085031649,Census Tract,2022,3,6,,
48085031649,Census Tract,2022,4,5,,
48085031649,Census Tract,2022,6,10,,
48085031649,Census Tract,2022,8,5,,
48085031649,Census Tract,2022,11,1,,
48085031654,Census Tract,2022,8,1,,
48085031655,Census Tract,2020,1,5,,
48085031655,Census Tract,2020,2,3,,
48085031655,Census Tract,2020,7,4,,
48085031655,Census Tract,2020,8,1,,
48085031655,Census Tract,2020,10,2,,
48085031655,Census Tract,2020,11,7,,
48085031655,Census Tract,2020,12,1,,
48085031655,Census Tract,2021,1,3,,
48085031655,Census Tract,2021,3,4,,
48085031655,Census Tract,2021,4,5,,
48085031655,Census Tract,2021,5,2,,
48085031655,Census Tract,2021,6,1,,
48085031655,Census Tract,2021,9,2,,
48085031655,Census Tract,2021,11,1,,
48085031655,Census Tract,2022,2,6,,
48085031655,Census Tract,2022,3,4,,
48085031655,Census Tract,2022,4,2,,
48085031655,Census Tract,2022,5,2,,
48085031655,Census Tract,2022,6,4,,
48085031655,Census Tract,2022,8,2,,
48085031657,Census Tract,2020,1,1,,
48085031657,Census Tract,2020,2,5,,
48085031657,Census Tract,2020,6,1,,
48085031657,Census Tract,2020,8,2,,
48085031657,Census Tract,2020,11,3,,
48085031657,Census Tract,2020,12,5,,
48085031657,Census Tract,2021,1,5,,
48085031657,Census Tract,2021,2,1,,
48085031657,Census Tract,2021,3,2,,
48085031657,Census Tract,2021,4,3,,
48085031657,Census Tract,2021,5,3,,
48085031657,Census Tract,2021,7,5,,
48085031657,Census Tract,2021,10,1,,
48085031657,Census Tract,2022,8,5,,
48085031659,Census Tract,2020,1,3,,
48085031659,Census Tract,2020,2,2,,
48085031659,Census Tract,2020,3,1,,
48085031659,Census Tract,2020,7,1,,
48085031659,Census Tract,2020,8,1,,
48085031659,Census Tract,2020,10,2,,
48085031659,Census Tract,2020,11,1,,
48085031659,Census Tract,2020,12,4,,
48085031659,Census Tract,2021,1,1,,
48085031659,Census Tract,2021,2,1,,
48085031659,Census Tract,2021,3,2,,
48085031659,Census Tract,2021,6,1,,
48085031659,Census Tract,2021,7,3,,
48085031659,Census Tract,2021,9,1,,
48085031659,Census Tract,2021,10,3,,
48085031659,Census Tract,2021,11,6,,
48085031659,Census Tract,2021,12,2,,
48085031659,Census Tract,2022,1,1,,
48085031659,Census Tract,2022,2,4,,
48085031659,Census Tract,2022,3,1,,
48085031659,Census Tract,2022,4,8,,
48085031659,Census Tract,2022,5,2,,
48085031659,Census Tract,2022,8,5,,
48085031659,Census Tract,2022,10,1,,
48085031659,Census Tract,,,1,,
48085031660,Census Tract,2020,1,6,,
48085031660,Census Tract,2020,2,4,,
48085031660,Census Tract,2020,3,6,,
48085031660,Census Tract,2020,10,1,,
48085031660,Census Tract,2021,2,1,,
48085031660,Census Tract,2021,4,1,,
48085031660,Census Tract,2021,9,1,,
48085031660,Census Tract,2021,10,1,,
48085031660,Census Tract,2021,11,12,,
48085031660,Census Tract,2021,12,1,,
48085031660,Census Tract,2022,1,2,,
48085031660,Census Tract,2022,2,3,,
48085031660,Census Tract,2022,3,1,,
48085031660,Census Tract,2022,4,2,,
48085031660,Census Tract,2022,6,2,,
48085031660,Census Tract,2022,8,6,,
48085031660,Census Tract,2022,10,1,,
48085031660,Census Tract,2022,11,1,,
48085031661,Census Tract,2020,1,1,,
48085031661,Census Tract,2020,2,1,,
48085031661,Census Tract,2020,6,1,,
48085031661,Census Tract,2021,8,1,,
48085031661,Census Tract,2021,9,1,,
48085031661,Census Tract,2022,6,1,,
48085031662,Census Tract,2020,2,1,,
48085031662,Census Tract,2020,5,1,,
48085031662,Census Tract,2020,6,2,,
48085031662,Census Tract,2020,8,1,,
48085031662,Census Tract,2020,9,1,,
48085031662,Census Tract,2021,8,2,,
48085031662,Census Tract,2022,6,2,,
48085031662,Census Tract,2022,10,1,,
48085031663,Census Tract,2020,1,1,,
48085031663,Census Tract,2020,2,2,,
48085031663,Census Tract,2020,3,1,,
48085031663,Census Tract,2020,6,1,,
48085031663,Census Tract,2020,8,2,,
48085031663,Census Tract,2020,11,1,,
48085031663,Census Tract,2021,1,1,,
48085031663,Census Tract,2021,3,3,,
48085031663,Census Tract,2021,6,1,,
48085031663,Census Tract,2021,8,2,,
48085031663,Census Tract,2021,11,1,,
48085031663,Census Tract,2022,4,1,,
48085031663,Census Tract,2022,6,2,,
48085031664,Census Tract,2021,6,1,,
48085031664,Census Tract,2021,9,1,,
48085031664,Census Tract,2021,12,1,,
48085031665,Census Tract,2020,1,32,,
48085031665,Census Tract,2020,2,26,,
48085031665,Census Tract,2020,3,17,,
48085031665,Census Tract,2020,6,3,,
48085031665,Census Tract,2020,7,3,,
48085031665,Census Tract,2020,8,3,,
48085031665,Census Tract,2020,9,14,,
48085031665,Census Tract,2020,10,4,,
48085031665,Census Tract,2020,11,8,,
48085031665,Census Tract,2020,12,2,,
48085031665,Census Tract,2021,1,4,,
48085031665,Census Tract,2021,2,1,,
48085031665,Census Tract,2021,3,7,,
48085031665,Census Tract,2021,4,2,,
48085031665,Census Tract,2021,5,12,,
48085031665,Census Tract,2021,6,20,,
48085031665,Census Tract,2021,7,3,,
48085031665,Census Tract,2021,8,8,,
48085031665,Census Tract,2021,9,10,,
48085031665,Census Tract,2021,10,12,,
48085031665,Census Tract,2021,11,20,,
48085031665,Census Tract,2021,12,12,,
48085031665,Census Tract,2022,1,2,,
48085031665,Census Tract,2022,2,7,,
48085031665,Census Tract,2022,3,14,,
48085031665,Census Tract,2022,4,12,,
48085031665,Census Tract,2022,5,6,,
48085031665,Census Tract,2022,6,21,,
48085031665,Census Tract,2022,8,18,,
48085031666,Census Tract,2020,1,3,,
48085031666,Census Tract,2020,2,6,,
48085031666,Census Tract,2020,3,2,,
48085031666,Census Tract,2020,10,1,,
48085031666,Census Tract,2020,11,1,,
48085031666,Census Tract,2021,4,1,,
48085031666,Census Tract,2021,8,2,,
48085031666,Census Tract,2021,9,2,,
48085031666,Census Tract,2021,10,1,,
48085031666,Census Tract,2021,12,2,,
48085031666,Census Tract,2022,1,3,,
48085031666,Census Tract,2022,2,3,,
48085031666,Census Tract,2022,3,3,,
48085031666,Census Tract,2022,5,3,,
48085031666,Census Tract,2022,6,7,,
48085031666,Census Tract,2022,8,5,,
48085031667,Census Tract,2020,1,4,,
48085031667,Census Tract,2020,2,1,,
48085031667,Census Tract,2020,4,1,,
48085031667,Census Tract,2020,8,1,,
48085031667,Census Tract,2020,10,1,,
48085031667,Census Tract,2020,12,1,,
48085031667,Census Tract,2021,1,4,,
48085031667,Census Tract,2021,4,1,,
48085031667,Census Tract,2021,6,1,,
48085031667,Census Tract,2022,4,1,,
48085031667,Census Tract,2022,8,1,,
48085031667,Census Tract,2022,10,1,,
48085031668,Census Tract,2020,1,1,,
48085031668,Census Tract,2021,1,1,,
48085031668,Census Tract,2021,3,1,,
48085031668,Census Tract,2021,10,2,,
48085031668,Census Tract,2022,2,1,,
48085031668,Census Tract,2022,6,6,,
48085031668,Census Tract,2022,10,1,,
48085031669,Census Tract,2020,1,3,,
48085031669,Census Tract,2020,3,2,,
48085031669,Census Tract,2020,8,1,,
48085031669,Census Tract,2020,10,1,,
48085031669,Census Tract,2021,6,2,,
48085031669,Census Tract,2021,9,1,,
48085031669,Census Tract,2021,10,2,,
48085031669,Census Tract,2022,2,1,,
48085031669,Census Tract,2022,5,3,,
48085031669,Census Tract,2022,6,1,,
48085031669,Census Tract,2022,7,1,,
48085031669,Census Tract,2022,8,3,,
48085031670,Census Tract,2020,1,5,,
48085031670,Census Tract,2020,4,1,,
48085031670,Census Tract,2020,5,3,,
48085031670,Census Tract,2020,6,1,,
48085031670,Census Tract,2020,9,2,,
48085031670,Census Tract,2020,11,1,,
48085031670,Census Tract,2020,12,1,,
48085031670,Census Tract,2021,2,2,,
48085031670,Census Tract,2021,3,2,,
48085031670,Census Tract,2021,5,1,,
48085031670,Census Tract,2021,6,2,,
48085031670,Census Tract,2021,7,1,,
48085031670,Census Tract,2021,8,4,,
48085031670,Census Tract,2021,9,9,,
48085031670,Census Tract,2021,10,6,,
48085031670,Census Tract,2021,11,2,,
48085031670,Census Tract,2021,12,1,,
48085031670,Census Tract,2022,1,7,,
48085031670,Census Tract,2022,2,7,,
48085031670,Census Tract,2022,3,7,,
48085031670,Census Tract,2022,5,6,,
48085031670,Census Tract,2022,6,11,,
48085031670,Census Tract,2022,8,6,,
48085031670,Census Tract,2022,10,2,,
48085031670,Census Tract,2022,11,6,,
48085031671,Census Tract,2020,1,7,,
48085031671,Census Tract,2020,2,4,,
48085031671,Census Tract,2020,3,3,,
48085031671,Census Tract,2020,6,1,,
48085031671,Census Tract,2020,9,4,,
48085031671,Census Tract,2020,10,4,,
48085031671,Census Tract,2020,11,3,,
48085031671,Census Tract,2020,12,7,,
48085031671,Census Tract,2021,1,2,,
48085031671,Census Tract,2021,2,4,,
48085031671,Census Tract,2021,3,1,,
48085031671,Census Tract,2021,4,1,,
48085031671,Census Tract,2021,6,3,,
48085031671,Census Tract,2021,7,2,,
48085031671,Census Tract,2021,8,3,,
48085031671,Census Tract,2021,9,4,,
48085031671,Census Tract,2021,10,11,,
48085031671,Census Tract,2021,11,7,,
48085031671,Census Tract,2021,12,2,,
48085031671,Census Tract,2022,1,8,,
48085031671,Census Tract,2022,2,2,,
48085031671,Census Tract,2022,3,16,,
48085031671,Census Tract,2022,4,9,,
48085031671,Census Tract,2022,5,3,,
48085031671,Census Tract,2022,6,11,,
48085031671,Census Tract,2022,8,9,,
48085031671,Census Tract,2022,10,5,,
48085031672,Census Tract,2020,1,5,,
48085031672,Census Tract,2020,2,4,,
48085031672,Census Tract,2020,3,2,,
48085031672,Census Tract,2020,8,1,,
48085031672,Census Tract,2020,9,4,,
48085031672,Census Tract,2020,10,5,,
48085031672,Census Tract,2020,11,7,,
48085031672,Census Tract,2020,12,4,,
48085031672,Census Tract,2021,1,4,,
48085031672,Census Tract,2021,2,3,,
48085031672,Census Tract,2021,3,2,,
48085031672,Census Tract,2021,4,2,,
48085031672,Census Tract,2021,6,3,,
48085031672,Census Tract,2021,7,2,,
48085031672,Census Tract,2021,8,2,,
48085031672,Census Tract,2021,9,3,,
48085031672,Census Tract,2021,10,1,,
48085031672,Census Tract,2021,11,3,,
48085031672,Census Tract,2021,12,2,,
48085031672,Census Tract,2022,2,4,,
48085031672,Census Tract,2022,4,3,,
48085031672,Census Tract,2022,5,4,,
48085031672,Census Tract,2022,6,1,,
48085031672,Census Tract,2022,8,4,,
48085031672,Census Tract,2022,10,3,,
48085031673,Census Tract,2020,1,4,,
48085031673,Census Tract,2020,2,5,,
48085031673,Census Tract,2020,3,2,,
48085031673,Census Tract,2020,6,2,,
48085031673,Census Tract,2020,7,5,,
48085031673,Census Tract,2020,9,2,,
48085031673,Census Tract,2020,11,3,,
48085031673,Census Tract,2020,12,1,,
48085031673,Census Tract,2021,2,1,,
48085031673,Census Tract,2021,3,1,,
48085031673,Census Tract,2021,4,1,,
48085031673,Census Tract,2021,5,3,,
48085031673,Census Tract,2021,6,1,,
48085031673,Census Tract,2021,8,1,,
48085031673,Census Tract,2021,9,3,,
48085031673,Census Tract,2021,10,6,,
48085031673,Census Tract,2021,11,5,,
48085031673,Census Tract,2021,12,8,,
48085031673,Census Tract,2022,2,4,,
48085031673,Census Tract,2022,3,2,,
48085031673,Census Tract,2022,4,1,,
48085031673,Census Tract,2022,5,2,,
48085031673,Census Tract,2022,6,4,,
48085031673,Census Tract,2022,8,6,,
48085031673,Census Tract,2022,10,3,,
48085031674,Census Tract,2020,1,2,,
48085031674,Census Tract,2020,2,1,,
48085031674,Census Tract,2020,10,1,,
48085031674,Census Tract,2020,11,1,,
48085031674,Census Tract,2021,1,2,,
48085031674,Census Tract,2021,2,3,,
48085031674,Census Tract,2021,3,1,,
48085031674,Census Tract,2021,4,2,,
48085031674,Census Tract,2021,5,1,,
48085031674,Census Tract,2021,9,3,,
48085031674,Census Tract,2021,10,1,,
48085031674,Census Tract,2021,11,6,,
48085031674,Census Tract,2021,12,4,,
48085031674,Census Tract,2022,1,2,,
48085031674,Census Tract,2022,2,4,,
48085031674,Census Tract,2022,3,3,,
48085031674,Census Tract,2022,4,5,,
48085031674,Census Tract,2022,5,2,,
48085031674,Census Tract,2022,6,6,,
48085031674,Census Tract,2022,8,3,,
48085031675,Census Tract,2020,1,1,,
48085031675,Census Tract,2020,2,2,,
48085031675,Census Tract,2020,8,1,,
48085031675,Census Tract,2021,1,1,,
48085031675,Census Tract,2021,4,1,,
48085031675,Census Tract,2021,6,1,,
48085031675,Census Tract,2021,7,1,,
48085031675,Census Tract,2021,8,1,,
48085031675,Census Tract,2021,11,1,,
48085031675,Census Tract,2022,2,1,,
48085031675,Census Tract,2022,3,1,,
48085031675,Census Tract,2022,11,1,,
48085031676,Census Tract,2020,1,7,,
48085031676,Census Tract,2020,2,2,,
48085031676,Census Tract,2020,5,1,,
48085031676,Census Tract,2020,6,1,,
48085031676,Census Tract,2021,2,2,,
48085031676,Census Tract,2021,8,5,,
48085031676,Census Tract,2021,10,2,,
48085031676,Census Tract,2022,1,3,,
48085031676,Census Tract,2022,3,2,,
48085031676,Census Tract,2022,6,1,,
48085031676,Census Tract,2022,8,2,,
48085031676,Census Tract,,,1,,
48085031677,Census Tract,2020,5,1,,
48085031677,Census Tract,2020,9,1,,
48085031677,Census Tract,2020,12,1,,
48085031677,Census Tract,2021,6,1,,
